109778218943998779719680.0000000000
-5857017590267581038592.0000000000
135899845623423320064.0000000000
-1791397934304093184.0000000000
14675141058892376.0000000000
-76517135828219.6406250000
248021571865.5649108887
-457006540.6097323298
366557.6972427467
