NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,500.0,5,0.0053545043108209935,0.005489123158548599,0.0007644228607401412,0.03681297464281117
0.0,500.0,10,0.006758688248521166,0.005790836173659188,0.0006868131868131869,0.04302143345915282
0.0,500.0,20,0.010317389863585458,0.007953437106859997,0.0001554462721157651,0.051797484923565985
