NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,1000.0,5,0.004866818297379342,0.007817306034339189,0.0,0.0691388209725618
0.0,1000.0,10,0.007001053055953454,0.005634569067844085,0.0007865636422523481,0.03910691236646253
0.0,1000.0,20,0.00899894958141309,0.006817039346292801,0.0013238631587795242,0.035495518151933754
