sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8
5,0,2.7934977142311256e+20,-2.455084361514016e+18,3935130314760872.5,11362385888620.393,-8220682960.986929,-72633461.70910892,-73141.06931175922,595.8566269975123,4.081243860876722
5,1,6.435338974108238e+20,-4.4141755023239567e+18,3349687035957483.5,20992687040401.57,8146856969.883607,-88799036.80712393,-180888.9904491602,460.40751975540246,4.541677070026812
5,2,1.5584898381090343e+19,-3.4159794701348704e+17,1879114257850433.5,246957787940.5143,-14665416863.17655,-30729835.944838434,60275.0483123827,691.7934036067487,3.288407725455682
5,3,1.0305994928510941e+19,-3.1770063026150426e+17,2836630868251587.5,-4530816101107.738,-21367270133.80013,-16811254.522793226,126010.7646058199,772.1757489169055,2.967129052269789
5,4,7.124900968459822e+18,-3.5212640871396224e+17,4503248434442847.0,-13237411748468.238,-31040622712.45482,-3656963.9145426336,187232.77874669092,863.1232237952244,2.865190822602284
5,5,2.3946314394111478e+17,-5.0956312192111256e+16,2347946520663507.5,-12515652377593.537,-10195913439.029411,46866791.31979286,236507.78630604528,735.1332023283643,1.9427711759649502
5,6,5.900088082340057e+19,-8.465018722536503e+17,2750508048954540.0,4037698136681.475,-12845507343.694897,-53207736.28797355,-17788.11810597041,629.3987474010536,3.879776278939306
5,7,1.134626249509934e+20,-1.5746248262662436e+18,5964853238993813.0,2225115575424.8374,-28689842779.340427,-61368862.548183545,53447.194707943374,798.7773452330784,3.494722074803462
5,8,5.515894203389037e+19,-8.200393671266828e+17,3238111527042666.5,2125189334455.9248,-19747184389.369347,-47826450.11331272,48858.686924778216,743.6235379389667,3.4288112428315642
5,9,1.4661412067304808e+19,-6.535857393212332e+17,6129833589043932.0,-9914494157400.438,-35810781466.13997,-17764883.88247411,180700.12118667655,885.2556924301739,2.845277068946161
5,10,1.3341463986689405e+19,-2.514248278576242e+17,1319080901312846.0,388604789564.4851,-11875364032.828169,-26650580.206631407,56765.082816018876,667.4181588530955,3.263866902776944
5,11,2.811070720401767e+19,-5.510844583421101e+17,3290372431389277.0,-2677778994046.133,-22293736493.83377,-20014775.495865725,131450.4465539333,784.3261415705903,2.8396342326041775
5,12,8.258963996407474e+16,-8204785033567197.0,141787942496879.3,-493967060025.28064,-2654280739.42638,381732.7897149852,62113.41899706203,467.1509638171044,2.529648683256199
5,13,1.427924881162269e+20,-1.900384215967466e+18,4359041628395496.5,11256271658782.521,-11451991408.53107,-87100510.76386803,-104004.16087900805,591.7488634016245,4.382474418877503
5,14,-1.1263385383262935e+22,7.409102841237085e+19,-1.678096256963207e+16,-349282867679262.25,-562228439869.6438,487810504.9325903,4351976.150172131,8088.811495177289,-18.613013860336924
5,15,2.0421834378696617e+18,-5.830314324508239e+16,509138753005381.6,-720854573429.0074,-6395316330.2995,-5894430.540359059,76913.11481986665,576.5214126176711,2.7534810663587517
5,16,8.045869403794455e+18,-3.300140823100877e+17,2878289036102149.0,-4375288622475.332,-20583454906.31255,-10061248.168066407,144297.60397188232,769.8929963183234,2.7259970562927665
5,17,2.2608931574066508e+19,-9.098484004758062e+17,7794122253004315.0,-11822789713312.762,-40607221942.6798,-12345229.180182874,210082.36625885442,914.052537360216,2.7027300698115533
5,18,5.5887644669683e+18,-2.1822559751918445e+17,2615207057243803.0,-8035584995123.343,-16922213202.966158,18790849.15649904,197216.97085275926,754.5401701192005,2.2625419748310684
5,19,1.3954818833309925e+19,-7.754350018293714e+17,6596090577770745.0,-3733207857852.887,-34003664492.05963,-53803719.4388614,74238.29091475307,808.9431031617463,3.4989195306913183
5,20,2.935360104668315e+19,-8.624316574112104e+17,4155845531487272.5,2687106621173.1665,-19089198393.35695,-58136583.237324215,-5524.8476987918975,666.2777955101831,3.8694541749971934
5,21,5.197631878703105e+18,-6.984255379573537e+17,7597334683875185.0,-17182284263446.672,-36486655033.727486,16690219.807916166,256924.04022198703,905.0537682275367,2.402826344298913
5,22,2.5981784611853526e+17,-5.072634090414354e+16,1047827903974492.2,-5314544675628.455,-7870198507.039817,22961761.60500954,167801.83181761697,651.0595055873523,2.0888817915187454
5,23,1.2975140029483608e+19,-4.634973607506297e+17,4114961188407134.0,-5706663031819.609,-27135256271.429222,-17376125.82155451,152683.22764781496,823.295843366696,2.8431330644094936
5,24,2.195719522631226e+20,-2.1051464525221563e+18,3255593830395772.0,10842898125399.668,-3148907070.517856,-66830815.871169835,-104614.44325362911,496.70206773998524,4.3181543701963685
5,25,-9.297908861517977e+20,5.412949879225084e+18,2660546922339834.5,-25246751693848.73,-72667238269.60394,-32404130.169290204,428829.57186651905,1644.9458756576446,1.1327101783815103
5,26,1.2418322361837998e+18,-3.246893972236128e+17,3919465196570132.5,-9075677734833.158,-25808577241.00976,-137953.4430376423,186739.84865840484,827.6136721845986,2.625371519174937
5,27,9.477194015689198e+18,-1.9500615687550182e+17,625614204164313.8,1621484004940.5833,-2812694766.583544,-24144506.263528854,-31245.18960520297,414.9460335638229,4.084098201069254
5,28,2.8710562505242006e+17,-4.633225214059435e+16,1667910013997671.0,-12095634496055.607,1410033202.7067347,69790990.95633718,247487.74778361508,659.7712338141914,1.590569042694481
5,29,3.437858704579686e+18,-1.0885197299650146e+17,921270004319459.5,-1005331438197.6788,-9287969037.672766,-14583899.934641369,63002.768675110085,609.1740499019078,3.1918425133059425
5,30,4.088335704610538e+19,-7.395567498359433e+17,3783700585564831.5,-626068372938.0786,-24149041611.234035,-38311315.71854652,93551.0155782229,790.2665287548064,3.179671890059121
5,31,3.9059231956750926e+19,-9.594647460020438e+17,6706098066991090.0,-7154326479723.549,-37415746286.03602,-33495635.645658668,150286.64174440101,883.3139013909201,3.0491629109363965
5,32,4.7418579072708035e+19,-5.985005498483506e+17,1751581913356655.0,3276320573628.4004,-8966607662.613659,-42995818.644472,-19155.305122701397,574.2637399683863,3.899338344230957
5,33,2.7132180622101635e+19,-5.234536183965395e+17,2987170272100059.5,-1563725615399.588,-21035689020.617634,-26258608.413477063,109616.52734825299,770.3459682658582,2.9965411451798087
5,34,9.07053390941738e+16,-3.585837650755319e+16,622332433447554.9,-1842186574492.195,-7871637406.423832,-5678134.264118742,80241.95518536575,600.641210929912,2.989581151937551
5,35,-1.298735779842402e+20,6.077843190163842e+18,-8255755544172893.0,-34000596087825.02,-44150393633.777756,52447500.49103684,446492.24635337206,1267.471974851562,1.4112513785954504
5,36,6.322783659850616e+17,-5.126083624004327e+16,652241795649931.2,-1143852168309.3462,-7959047242.564761,-9047646.409461472,74962.74071529554,603.5512401569672,2.9627869493603876
5,37,4.2992613596169574e+17,-8.286654949886302e+16,3626634221651075.0,-14857973767643.658,-26727693882.383553,8136663.17704538,201103.70597789332,851.1544745637447,2.7200199159830905
