NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,100.0,5,0.005512567397123755,0.004241908704242438,0.0,0.02033770297243351
0.0,100.0,10,0.009121630598746114,0.019032761749395652,0.001040582726326743,0.18909544783553162
0.0,100.0,20,0.011337451126633914,0.01394514158621301,0.0014662015268719348,0.11684503738454773
