sample_size,experiment_id,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8
5,0,1.281481640977488e+22,-1.5983397206679706e+20,5.669278783758316e+17,-422937704603814.2,-718222511589.8323,-37393528.541682936,1067629.77031721,2175.7107453038457,3.1079400257162786
5,1,2.794011907374665e+20,-5.785955249378536e+19,3.4435196615821306e+17,-235045726047867.03,-554803090883.2772,-274319104.32440555,604165.4290519352,1989.238242383959,3.7839102262933775
5,2,4.857001627458235e+22,-3.353875025168264e+20,5.4130628216477056e+17,260663024042547.38,-491268243414.7965,-773181127.7111361,-75762.43611615317,1760.4672514076929,4.710147479117911
5,3,1.2273817222224135e+22,-1.1246424669707426e+20,2.4963673175693238e+17,61826107693528.51,-390534491928.8986,-449115136.20200926,256089.76526841492,1808.2545131096117,4.150399874030392
5,4,1.834227775241763e+21,-1.939015095922608e+19,5.585299238880907e+16,10558448874792.945,-146002274479.01532,-198184764.9724606,182054.80770470417,1419.96521606866,4.0822105216064415
5,5,1.0337992108609051e+21,-1.3984513205784816e+19,4.782131608447672e+16,8671070723463.899,-122235373102.31433,-194153278.54749048,100157.14743305037,1303.2886639418755,4.337920472404306
5,6,5.368338479218523e+20,-7.986078620978583e+18,2.8503464162474776e+16,9108158237313.756,-81475519768.53865,-157931014.0245457,41951.5266177811,1143.0697527068871,4.508250948687549
5,7,2.11063657960977e+22,-1.495887558045364e+20,2.6256629968986342e+17,136128055543842.05,-327149572738.89136,-530652748.9773692,25562.155229085613,1657.1870948331846,4.535938347876448
5,8,9.875962515387877e+20,-2.6972763911161913e+19,2.1136505643940118e+17,-508766021437355.25,-143627257083.5252,584465597.9806615,1238357.8822102086,1743.3668257097795,2.1401952018869714
5,9,6.916106279984251e+21,-1.7724774053381426e+20,5.51365326127156e+17,-101844455072644.77,-715239386464.0521,-501731838.80647784,535891.9837009921,2108.773214861933,3.926480437821584
5,10,2.941884204434064e+22,-1.6082622040208923e+20,1.758393240253589e+17,228871094238476.72,-134006473878.98369,-516247165.1104181,-286208.5989687853,1291.7853465208234,5.0278663406402275
5,11,1.66342815753878e+21,-2.845812932212267e+19,9.657156661538502e+16,14346099276793.543,-189870434176.5468,-279722775.58495086,97330.8622692118,1434.7614218737504,4.411376384915565
5,12,1.1906052020510384e+20,-1.1277507027855428e+19,9.546394140905259e+16,-163412340303164.97,-207294543616.0786,92630131.29047267,711013.5286808992,1627.006846146005,2.8601457970795283
5,13,1.4827467662495882e+22,-1.6898493444198426e+20,4.8101839665332205e+17,-116926114094387.03,-629509160223.7887,-449446201.60326314,466840.10053370096,2000.8660337790545,4.031665764623075
5,14,-1.0225430118817488e+21,6.387938692115092e+19,-3.935292326172714e+16,-165767289311015.38,-214691767938.24786,-56843552.64676479,485308.18257585773,1658.4453875433524,3.803223342914019
5,15,-1.0738719793819008e+23,9.57760890042734e+20,-4.644695102224749e+17,-1174029518952068.8,-833207279301.7604,273611074.30946195,1646726.456603823,2669.102924948069,2.64838010136527
5,16,1.5038093538390199e+22,-1.5827755848855794e+20,4.7111198309323776e+17,-189217668899133.1,-662742807577.0751,-281641404.63011116,761054.5016006151,2111.3989448182615,3.515375389113535
5,17,2.2723118519853474e+19,-2.9607649583065375e+18,8.264198119024893e+16,-321732074008193.4,-34584851332.66399,472283036.3071526,1006965.5601590739,1537.675844926182,2.084152089672322
