NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,500.0,5,0.004153573390789994,0.0029202554074119983,0.00019311854259873186,0.017098863710715142
0.0,500.0,10,0.006419934035457327,0.007303684638599593,0.0002849772018238541,0.05664263645726056
0.0,500.0,20,0.010116870019094457,0.00932171283228931,0.00017671818269447034,0.06203478322221046
