NonceMin,NonceMax,SampleSize,AvgHitRate,StdDev,MinHitRate,MaxHitRate
0.0,1000.0,5,0.004533931191885698,0.006036933447633924,0.0,0.05610030541713551
0.0,1000.0,10,0.007212000156982896,0.008780057958226527,0.0,0.07957559681697612
0.0,1000.0,20,0.009456688166467896,0.009148444311906492,0.0010163892770931266,0.06338181028869112
